5.327000195794320270e-01,5.475517994509907243e-06,5.466936059594766119e-03,3.316782340120640309e-03,-1.134508329217634275e-02,3.991437688238324427e-03,-4.195263639481554285e-02,-9.076653736952852158e-01,-8.786917906265075617e-06,1.065378643734646502e+01,-1.126019296229098110e+01,6.913059831073773012e+02
5.475517994510067333e-06,3.357423429367047548e-09,-7.947851241381447788e-05,2.010289749625034955e-06,-1.347374490256018206e-07,2.743898745281158717e-06,-1.878137236892651090e-05,-6.464968412373974351e-04,-3.560421964230441472e-10,-3.014713396196812799e-03,1.604663310986677749e-04,1.032698780533298499e-01
5.466936059591845712e-03,-7.947851241381481669e-05,2.662467430066264740e+00,-3.649784625748122430e-02,1.144102696969002096e-02,-9.867411240219096935e-02,1.727604190644518312e-01,1.700390794476108880e+01,-3.854206601819480658e-06,2.596576900952924802e+02,-1.294285394994082239e+01,2.147656252030584255e+03
3.316782340120645080e-03,2.010289749625019285e-06,-3.649784625748057204e-02,4.862986939288665642e-03,3.439658903417076993e-04,-2.065156695098273060e-03,-3.055482040768348409e-02,-2.416220684070436997e-01,-3.447575386538403896e-07,7.840143323236370421e+00,-3.744707623649750072e-01,4.542871329543127104e+02
-1.134508329217635489e-02,-1.347374490256031441e-07,1.144102696969005566e-02,3.439658903417077535e-04,2.402960060124298761e-03,-4.949425495647795728e-03,-2.978633294063373106e-03,6.266743080648907657e-03,-1.910200431989618947e-07,1.200840293701721784e+01,-5.418455406655768858e-01,2.795033930163920033e+01
3.991437688238478818e-03,2.743898745281183281e-06,-9.867411240219142732e-02,-2.065156695098253978e-03,-4.949425495647798330e-03,5.510231158800371620e-02,1.409506390743841403e-02,-3.135918991449702653e-01,-8.347844509898341892e-07,-1.021823631540882502e+02,1.007830179068065846e+01,-4.695490139031715415e+01
-4.195263639481595225e-02,-1.878137236892624324e-05,1.727604190644431992e-01,-3.055482040768341470e-02,-2.978633294063369637e-03,1.409506390743867424e-02,3.980533171785285984e-01,-8.594538453442301940e-01,3.947279737686965708e-06,-6.805804361818157133e+01,3.160959357969848504e+00,-6.212722217080292467e+03
-9.076653736952925433e-01,-6.464968412374014466e-04,1.700390794476113143e+01,-2.416220684070484181e-01,6.266743080648441884e-03,-3.135918991449670457e-01,-8.594538453441642467e-01,2.469249539256531136e+02,6.373860675192664763e-05,1.378915030974644083e+02,-5.608670939728894744e+00,6.827892016684077680e+04
-8.786917906265062064e-06,-3.560421964230420793e-10,-3.854206601819554350e-06,-3.447575386538403367e-07,-1.910200431989623447e-07,-8.347844509898312246e-07,3.947279737686969096e-06,6.373860675192601067e-05,6.942019213159204982e-10,-4.397972451504143093e-03,2.091653825380535687e-04,-5.869763041532724546e-02
1.065378643734655206e+01,-3.014713396196881320e-03,2.596576900952941287e+02,7.840143323236334894e+00,1.200840293701722317e+01,-1.021823631540882786e+02,-6.805804361818117343e+01,1.378915030974774822e+02,-4.397972451504137889e-03,2.725033864807019709e+05,-1.363208635933004916e+04,6.427552424378634896e+05
-1.126019296229096867e+01,1.604663310986762859e-04,-1.294285394994102312e+01,-3.744707623649687900e-01,-5.418455406655776629e-01,1.007830179068066201e+01,3.160959357969778782e+00,-5.608670939730195926e+00,2.091653825380532163e-04,-1.363208635933006190e+04,2.208535661167326543e+04,-2.741616429493685428e+04
6.913059831073799160e+02,1.032698780533250760e-01,2.147656252030701125e+03,4.542871329543103229e+02,2.795033930163899427e+01,-4.695490139031977606e+01,-6.212722217080269729e+03,6.827892016684172268e+04,-5.869763041532696790e-02,6.427552424378648866e+05,-2.741616429493753458e+04,1.222903152930089533e+08
